id;Severity;age_classes;day_week;hour;impact1_classes;make;man_coll;month;speed_classes;rest_use;reljct2
26406;1;6;5;24;13;7.0;2;9;5;3.0;12
26410;0;3;6;19;22;2.0;1;10;4;1.0;1
26411;1;8;4;14;21;2.0;1;10;3;2.0;1
26414;0;7;5;17;1;7.0;1;10;4;3.0;2
26587;0;5;7;21;1;4.0;1;3;2;2.0;3
26621;0;5;4;1;1;7.0;1;6;3;3.0;12
26642;0;8;7;22;7;7.0;2;8;2;3.0;3
26645;0;5;5;7;1;11.0;1;8;3;2.0;3
26752;0;4;4;20;1;10.0;1;8;4;2.0;1
26795;0;6;2;17;13;7.0;4;1;4;2.0;2
26797;1;4;2;18;13;8.0;4;1;4;2.0;8
26801;1;4;5;20;13;8.0;4;1;4;2.0;2
26807;0;4;6;24;13;2.0;1;4;3;2.0;1
26808;0;4;6;24;13;2.0;1;4;3;2.0;1
26809;0;4;6;24;13;4.0;1;4;3;2.0;1
26810;0;4;6;24;13;4.0;1;4;3;2.0;1
26815;0;10;3;16;1;7.0;1;5;3;2.0;3
26834;1;8;5;11;13;7.0;2;5;3;3.0;2
26850;0;4;5;3;19;2.0;4;7;2;2.0;3
26856;0;7;3;8;1;2.0;1;9;2;3.0;1
26862;0;9;5;15;13;2.0;4;8;3;3.0;8
26865;0;6;5;5;1;2.0;1;8;2;2.0;2
26887;0;2;7;12;13;8.0;4;12;3;2.0;2
26889;0;4;4;19;19;8.0;5;10;3;2.0;1
26899;1;4;3;14;21;10.0;5;11;4;2.0;1
26903;1;8;3;13;13;7.0;3;11;3;3.0;2
26908;0;6;7;11;13;4.0;1;12;3;2.0;3
26911;1;8;1;21;18;7.0;5;12;3;3.0;1
26914;1;6;4;14;7;7.0;2;12;4;2.0;1
26921;0;6;2;13;1;2.0;1;3;5;1.0;1
26924;0;4;6;15;1;6.0;1;4;5;1.0;1
26926;0;3;2;15;1;8.0;1;4;5;1.0;1
26927;1;3;3;6;13;10.0;4;5;3;2.0;1
26929;0;8;4;15;1;7.0;1;5;4;1.0;1
26930;0;3;1;23;1;2.0;1;5;5;1.0;1
26934;1;5;4;6;1;7.0;1;5;4;2.0;1
26941;0;9;7;11;13;7.0;4;6;3;1.0;8
26945;1;5;6;15;13;7.0;2;6;5;2.0;1
26951;0;5;3;6;13;2.0;2;6;4;2.0;1
26956;1;5;6;6;13;10.0;4;6;4;1.0;2
26957;0;6;6;23;1;4.0;1;7;4;1.0;1
26961;0;6;5;6;19;8.0;5;7;3;1.0;1
26976;0;5;3;17;2;8.0;5;8;4;3.0;1
26994;1;4;3;10;1;2.0;1;9;3;1.0;2
27005;1;4;5;15;13;2.0;2;10;5;2.0;1
27006;0;7;3;19;1;8.0;1;10;4;2.0;1
27008;0;4;3;6;10;4.0;5;10;5;2.0;11
27023;1;4;3;19;13;10.0;2;10;5;2.0;1
27037;0;4;2;23;1;2.0;1;11;5;3.0;1
27042;0;4;6;14;13;2.0;4;8;3;1.0;1
27046;1;7;5;18;1;7.0;1;3;3;1.0;1
27179;0;8;1;17;13;7.0;4;3;5;2.0;2
27188;1;5;2;4;13;7.0;1;4;4;1.0;1
27274;1;4;7;12;13;2.0;1;8;3;2.0;1
27285;0;9;7;12;7;7.0;2;9;2;3.0;3
27312;1;10;7;14;7;4.0;2;11;2;2.0;1
27372;1;3;1;21;7;7.0;2;6;2;3.0;1
27381;0;10;5;12;10;7.0;1;1;3;2.0;1
27383;0;4;1;11;13;4.0;1;1;3;3.0;1
27393;0;5;6;12;1;2.0;1;4;2;2.0;1
27394;0;4;7;21;1;7.0;1;3;4;3.0;1
27408;0;7;1;16;13;8.0;1;4;4;2.0;1
27416;1;6;7;14;1;7.0;1;5;3;3.0;3
27428;1;5;1;18;1;8.0;1;6;3;3.0;1
27447;0;3;4;15;18;10.0;5;6;5;3.0;1
27449;0;4;7;16;21;10.0;5;6;4;2.0;1
27451;0;4;7;20;21;8.0;4;7;3;2.0;8
27456;0;3;7;20;18;8.0;1;7;5;2.0;1
27458;0;4;5;8;1;3.0;1;7;3;2.0;1
27470;0;8;2;8;13;7.0;4;8;5;2.0;12
27471;0;8;2;8;13;7.0;4;8;5;2.0;12
27472;0;10;2;8;5;7.0;4;8;5;2.0;12
27473;0;10;2;8;5;7.0;4;8;5;2.0;12
27475;0;11;1;10;13;7.0;4;8;3;2.0;2
27484;0;4;6;19;1;2.0;1;8;5;2.0;1
27504;1;5;6;22;1;8.0;1;9;4;3.0;1
27512;0;8;4;13;13;10.0;1;10;4;2.0;1
27534;0;3;6;17;1;7.0;1;1;3;2.0;1
27536;0;8;3;16;13;4.0;2;1;4;2.0;1
27540;1;10;1;12;13;7.0;2;2;3;1.0;8
27541;1;10;1;12;13;7.0;2;2;3;1.0;8
27542;0;10;1;12;7;7.0;2;2;3;1.0;8
27543;0;10;1;12;7;7.0;2;2;3;1.0;8
27565;1;5;6;12;13;7.0;2;3;5;2.0;1
27569;0;4;7;11;1;4.0;1;4;3;1.0;1
27586;0;8;5;14;1;2.0;1;5;4;1.0;1
27589;0;6;5;12;13;7.0;1;4;3;1.0;5
27590;0;6;5;6;1;10.0;1;2;4;1.0;1
27592;0;4;6;6;2;3.0;5;2;4;1.0;1
27594;0;5;6;15;18;4.0;5;5;4;1.0;1
27601;0;6;7;14;1;2.0;1;2;2;2.0;3
27610;0;4;3;17;19;8.0;5;7;3;1.0;1
27614;0;3;7;18;21;10.0;5;6;4;1.0;8
27645;0;5;1;18;1;7.0;1;8;3;1.0;1
27669;1;5;3;5;1;8.0;1;9;4;1.0;5
27670;0;4;6;16;13;7.0;2;9;4;1.0;1
27680;0;7;5;18;11;2.0;5;3;4;1.0;1
27715;1;7;1;15;1;6.0;1;12;5;2.0;1
27929;0;3;4;18;7;4.0;1;5;2;1.0;3
27931;1;8;4;18;1;2.0;1;5;2;1.0;3
28018;0;8;3;8;7;7.0;2;1;2;2.0;3
28020;0;5;4;18;13;10.0;1;2;5;2.0;1
28021;0;8;3;17;13;10.0;1;5;4;2.0;1
28028;0;8;5;19;13;7.0;4;9;4;1.0;2
28035;0;3;2;17;18;8.0;4;5;3;2.0;2
28069;0;5;6;16;1;10.0;1;12;3;2.0;8
28070;0;5;6;16;1;10.0;1;12;3;2.0;8
28071;0;4;6;16;13;4.0;1;12;3;2.0;8
28072;0;4;6;16;13;4.0;1;12;3;2.0;8
28106;1;6;3;12;1;8.0;1;5;4;1.0;8
28149;0;4;5;7;1;8.0;2;2;4;1.0;1
28156;0;7;1;11;1;7.0;1;4;5;2.0;1
28157;0;7;1;11;1;7.0;1;4;5;2.0;1
28158;0;8;1;11;1;7.0;1;4;5;2.0;1
28159;0;8;1;11;1;7.0;1;4;5;2.0;1
28161;0;4;3;1;13;10.0;4;5;5;2.0;1
28184;0;4;7;16;19;2.0;5;8;5;3.0;1
28192;1;6;4;4;13;10.0;1;7;5;2.0;13
28194;0;9;6;8;13;10.0;2;9;3;1.0;1
28196;0;3;5;18;18;4.0;5;10;3;2.0;1
28198;0;4;4;6;13;10.0;2;10;3;1.0;1
28287;1;4;1;18;2;10.0;1;4;3;1.0;1
28289;0;4;1;16;7;10.0;2;4;3;1.0;3
28290;0;8;7;23;13;7.0;1;4;4;1.0;1
28291;1;4;1;13;1;4.0;1;4;4;1.0;1
28292;1;8;2;5;13;10.0;1;4;4;1.0;1
28293;0;10;7;18;13;7.0;2;4;5;1.0;1
28294;0;10;7;18;13;7.0;2;4;5;1.0;1
28295;0;5;7;18;7;7.0;2;4;5;1.0;1
28296;0;5;7;18;7;7.0;2;4;5;1.0;1
28299;0;4;2;13;13;10.0;3;4;5;1.0;1
28303;0;9;4;20;7;7.0;2;5;4;1.0;1
28311;0;6;3;19;1;7.0;1;5;2;1.0;1
28312;0;9;7;14;13;7.0;1;5;4;1.0;1
28314;1;4;1;14;1;6.0;1;5;4;1.0;1
28315;1;10;7;15;1;7.0;1;6;4;1.0;13
28316;0;3;6;16;13;7.0;2;6;3;1.0;1
28317;0;3;6;16;13;7.0;2;6;3;1.0;1
28318;0;8;6;16;7;7.0;2;6;3;1.0;1
28319;0;8;6;16;7;7.0;2;6;3;1.0;1
28327;0;13;6;14;13;2.0;3;6;3;1.0;2
28328;0;6;7;9;1;4.0;1;6;5;1.0;5
28330;1;8;4;16;13;7.0;4;6;4;1.0;4
28333;1;5;4;5;1;4.0;1;6;2;2.0;1
28334;1;8;6;23;21;8.0;4;6;4;1.0;2
28336;0;8;2;18;13;10.0;1;6;3;1.0;1
28338;0;7;7;15;7;7.0;2;7;2;1.0;1
28339;1;4;6;12;13;8.0;1;7;4;1.0;1
28340;1;7;4;19;13;7.0;1;7;3;1.0;1
28344;1;5;1;13;1;2.0;1;7;4;1.0;1
28345;0;5;5;6;1;10.0;1;7;4;3.0;1
28348;1;7;5;17;11;7.0;1;7;3;1.0;1
28350;1;8;7;4;1;7.0;1;8;4;2.0;1
28356;1;7;4;7;1;7.0;1;8;5;1.0;8
28360;1;8;1;13;1;7.0;1;9;3;1.0;3
28361;1;8;6;15;15;6.0;1;9;5;1.0;12
28362;0;7;7;13;2;10.0;5;9;3;1.0;2
28370;0;8;5;13;13;10.0;1;9;4;1.0;3
28376;1;2;1;9;1;8.0;1;10;4;1.0;1
28389;1;6;4;11;13;7.0;4;3;4;1.0;2
28394;0;6;6;24;1;4.0;1;3;3;3.0;2
28399;0;6;7;17;4;8.0;5;3;3;3.0;1
28400;0;6;7;17;4;8.0;5;3;3;3.0;1
28401;0;6;7;17;4;7.0;5;3;3;3.0;1
28402;0;6;7;17;4;7.0;5;3;3;3.0;1
28427;0;4;4;14;1;7.0;1;3;4;3.0;1
28441;1;8;1;17;13;7.0;2;3;4;1.0;2
28445;1;4;2;12;10;2.0;4;3;3;3.0;2
28446;0;4;6;12;13;8.0;2;3;4;1.0;3
28452;0;4;6;11;13;2.0;2;5;2;1.0;3
28473;1;9;1;10;13;2.0;1;4;2;3.0;3
28475;1;9;4;20;13;7.0;3;4;3;1.0;2
28482;0;4;2;15;7;10.0;2;4;3;3.0;1
28488;1;8;6;12;11;2.0;4;5;3;1.0;2
28492;0;3;2;20;7;2.0;2;6;2;1.0;2
28497;0;7;3;15;7;10.0;2;8;2;1.0;3
28502;0;7;1;9;7;4.0;2;5;2;3.0;1
28505;0;9;5;19;20;7.0;5;5;2;1.0;3
28506;1;12;2;10;1;2.0;1;6;3;3.0;8
28507;1;9;7;22;13;7.0;1;6;3;3.0;5
28509;0;8;5;11;6;2.0;5;6;4;1.0;2
28515;0;2;2;10;13;4.0;1;7;4;1.0;3
28520;0;9;1;11;1;7.0;1;9;3;3.0;8
28526;0;3;4;14;1;4.0;1;4;4;2.0;1
28528;0;4;5;13;7;7.0;2;9;2;1.0;3
28530;0;7;2;12;1;7.0;1;10;4;3.0;1
28531;1;10;2;13;19;7.0;1;9;3;1.0;3
28534;0;12;7;10;1;2.0;1;10;2;3.0;1
28535;0;3;4;8;13;4.0;2;5;5;1.0;1
28539;1;5;3;13;13;4.0;4;4;4;1.0;2
28541;0;4;6;15;13;2.0;2;5;4;1.0;7
28549;0;2;6;15;13;2.0;3;5;4;1.0;2
28551;0;2;1;9;1;2.0;1;6;4;1.0;5
28560;0;3;6;8;13;7.0;4;7;2;3.0;3
28564;0;4;6;9;13;2.0;1;7;3;1.0;1
28570;0;6;1;2;13;4.0;2;7;6;3.0;3
28571;0;7;6;15;7;10.0;2;8;2;1.0;3
28573;1;3;7;19;13;4.0;2;7;5;1.0;1
28579;1;10;3;17;13;2.0;3;7;3;3.0;2
28582;0;8;6;21;13;7.0;1;8;2;3.0;1
28584;1;8;1;11;13;7.0;2;9;4;3.0;3
28590;1;3;1;12;13;10.0;4;9;4;3.0;3
28594;1;4;6;18;3;4.0;4;9;2;1.0;2
28595;1;4;1;13;13;1.0;2;9;5;1.0;1
28600;1;8;3;21;13;8.0;4;7;4;1.0;2
28603;0;3;6;23;13;2.0;4;9;4;3.0;2
28604;0;3;6;12;1;7.0;1;10;3;1.0;5
28606;0;6;1;2;7;8.0;2;10;2;1.0;1
28614;0;4;4;19;1;2.0;1;11;3;1.0;5
28616;0;4;5;14;1;4.0;1;11;5;1.0;1
28617;1;5;7;2;15;2.0;1;12;4;2.0;3
28632;0;6;4;12;22;4.0;5;11;3;1.0;8
28634;0;4;1;17;13;4.0;4;11;6;3.0;2
28637;1;4;3;18;13;10.0;4;11;3;3.0;2
28742;0;7;5;22;7;4.0;2;9;2;2.0;3
28769;0;5;5;19;13;4.0;3;5;3;1.0;1
28793;1;9;7;2;1;10.0;1;7;3;2.0;5
28807;0;7;6;12;7;2.0;2;8;2;1.0;5
28821;1;7;4;24;13;7.0;2;9;5;3.0;1
28840;1;4;2;20;13;10.0;1;9;5;1.0;1
28842;0;4;3;18;4;2.0;5;8;4;1.0;2
28844;0;3;2;12;1;10.0;1;9;4;1.0;2
28846;0;3;1;19;13;2.0;1;11;4;1.0;1
28851;1;5;6;18;1;2.0;1;10;3;1.0;2
28852;1;4;6;21;1;7.0;1;10;3;1.0;2
28857;0;9;3;18;7;1.0;2;11;4;1.0;1
28860;0;3;6;17;1;4.0;1;9;3;1.0;2
28870;1;10;5;13;13;7.0;4;10;4;1.0;2
28873;1;9;7;22;12;7.0;5;10;4;3.0;1
28874;1;9;7;22;12;7.0;5;10;4;3.0;1
28875;0;8;7;22;1;4.0;5;10;4;3.0;1
28876;0;8;7;22;1;4.0;5;10;4;3.0;1
28880;0;10;4;16;1;2.0;1;10;2;1.0;8
28886;1;8;3;16;10;7.0;4;10;3;1.0;2
28888;0;4;3;8;12;2.0;5;10;4;1.0;2
28890;0;4;7;14;1;2.0;1;11;4;1.0;1
28894;1;6;4;21;11;2.0;4;11;3;1.0;8
28896;0;6;4;7;13;8.0;3;12;4;3.0;2
28900;0;3;6;21;13;10.0;1;11;3;1.0;1
28901;0;9;3;17;1;4.0;1;12;4;1.0;2
28902;0;8;1;22;13;7.0;1;12;4;3.0;1
28903;0;9;4;22;2;2.0;7;11;2;3.0;2
28906;0;4;3;9;1;4.0;1;12;4;1.0;3
28911;0;10;1;24;21;7.0;5;12;4;1.0;1
28915;1;8;3;16;7;7.0;2;12;4;3.0;2
28922;0;11;4;10;7;8.0;2;2;2;2.0;1
28927;0;6;6;11;18;7.0;4;5;3;1.0;2
28946;0;6;4;16;13;2.0;2;4;3;1.0;1
28949;0;5;5;17;21;7.0;4;6;2;2.0;8
28952;0;5;7;16;13;4.0;4;4;3;1.0;8
28964;0;10;7;18;1;2.0;1;4;4;1.0;1
28969;1;5;2;15;13;4.0;4;5;3;1.0;2
28970;1;5;2;15;13;4.0;4;5;4;1.0;2
28971;1;4;2;15;13;4.0;4;5;3;1.0;2
28972;1;4;2;15;13;4.0;4;5;4;1.0;2
28992;0;9;7;11;7;7.0;2;6;2;1.0;3
29002;1;8;6;20;7;2.0;2;7;5;1.0;1
29009;0;6;1;22;1;4.0;1;8;4;2.0;3
29012;1;8;5;17;13;2.0;2;8;4;1.0;1
29016;1;7;5;14;13;4.0;4;5;3;1.0;2
29017;0;10;2;18;1;7.0;1;6;5;2.0;1
29020;0;5;7;19;1;7.0;1;4;4;2.0;8
29027;0;7;2;20;1;2.0;1;6;4;2.0;1
29031;1;3;5;5;13;4.0;4;6;4;2.0;2
29032;0;8;7;15;13;2.0;1;6;4;2.0;1
29040;0;5;1;24;13;7.0;1;8;5;2.0;1
29051;1;7;2;23;13;4.0;2;8;6;2.0;1
29055;0;7;7;17;13;2.0;4;8;4;2.0;8
29056;0;7;7;9;1;4.0;1;8;4;2.0;1
29060;0;6;6;18;1;2.0;1;8;4;2.0;1
29069;0;8;6;19;13;1.0;1;9;4;2.0;1
29070;0;4;4;20;1;2.0;1;7;4;2.0;1
29077;0;5;4;12;13;4.0;2;10;5;2.0;1
29084;0;10;2;18;13;2.0;1;10;4;2.0;1
29089;0;7;7;22;13;7.0;2;11;4;2.0;1
29090;0;7;7;22;13;7.0;2;11;4;2.0;1
29091;0;6;7;22;7;7.0;2;11;4;2.0;1
29092;0;6;7;22;7;7.0;2;11;4;2.0;1
29094;0;10;7;12;7;7.0;2;11;2;2.0;3
29095;1;5;5;11;1;7.0;1;10;4;2.0;1
29102;1;5;1;4;13;7.0;4;11;3;2.0;2
29105;0;8;7;11;1;7.0;1;12;2;2.0;3
29115;0;3;5;9;7;4.0;2;7;2;2.0;3
29125;0;9;4;8;10;8.0;4;9;3;2.0;2
29133;1;10;7;14;13;8.0;4;12;3;2.0;2
29334;1;4;7;17;12;2.0;6;8;3;3.0;1
29335;1;4;7;17;12;2.0;6;8;3;3.0;1
29341;0;7;7;17;18;7.0;1;8;2;3.0;3
29347;0;5;3;20;7;4.0;2;8;2;3.0;3
29356;1;5;7;13;13;4.0;4;7;2;1.0;3
29357;1;5;7;13;13;4.0;4;7;3;1.0;3
29360;0;9;1;20;15;7.0;1;8;3;3.0;1
29363;1;6;3;17;7;4.0;2;8;3;4.0;8
29364;1;6;3;17;7;4.0;2;8;2;4.0;8
29365;1;6;3;17;7;4.0;2;8;2;4.0;8
29367;1;9;2;11;13;7.0;3;10;2;1.0;2
29372;0;4;1;18;13;1.0;2;4;5;4.0;1
29413;0;2;3;16;1;2.0;1;5;3;4.0;1
29421;0;2;7;18;13;8.0;2;6;2;4.0;1
29445;1;10;6;12;13;7.0;2;7;2;4.0;3
29463;0;4;6;20;13;2.0;2;8;2;4.0;3
29466;1;7;6;16;13;7.0;2;10;2;4.0;1
29499;0;7;6;14;13;2.0;2;6;2;2.0;1
29520;0;4;1;12;13;7.0;4;8;2;3.0;2
29525;0;5;3;16;13;7.0;2;8;2;3.0;3
29559;0;4;6;16;13;4.0;4;1;3;3.0;2
29560;0;4;6;16;13;4.0;4;1;3;3.0;2
29568;0;6;4;10;13;7.0;2;2;2;3.0;2
29569;0;6;4;10;13;7.0;2;2;3;3.0;2
29571;0;4;2;18;1;4.0;1;2;2;3.0;3
29574;0;8;7;16;13;7.0;4;2;2;4.0;2
29575;0;8;7;16;13;7.0;4;2;2;4.0;2
29578;1;4;5;1;11;2.0;5;2;4;1.0;1
29579;1;4;5;1;11;2.0;5;2;4;1.0;1
29583;0;5;5;3;13;10.0;1;3;5;3.0;5
29586;0;3;2;14;1;7.0;1;4;2;2.0;8
29587;0;3;2;14;1;7.0;1;4;3;2.0;8
29598;0;7;2;12;13;2.0;4;5;2;3.0;8
29599;0;7;2;12;13;2.0;4;5;3;3.0;8
29602;0;4;7;18;13;7.0;3;5;2;3.0;8
29603;0;4;7;18;13;7.0;3;5;3;3.0;8
29607;0;7;2;24;1;2.0;1;7;3;3.0;1
29608;0;7;1;11;1;4.0;1;7;3;3.0;1
29609;0;7;1;11;1;4.0;1;7;2;3.0;1
29612;0;7;7;20;13;10.0;2;9;4;3.0;1
29613;0;7;7;20;13;10.0;2;9;3;3.0;1
29627;0;4;5;20;21;2.0;5;11;3;1.0;2
29628;0;4;5;20;21;2.0;5;11;3;1.0;2
29629;0;8;5;16;1;7.0;1;12;3;3.0;3
29632;0;3;5;15;1;10.0;1;7;4;4.0;1
29636;0;7;1;8;21;8.0;1;8;4;4.0;1
29637;0;5;3;22;18;7.0;4;8;3;4.0;8
29638;0;5;3;22;18;7.0;4;8;4;4.0;8
29645;0;3;5;17;13;2.0;2;8;2;4.0;1
29654;0;3;4;18;4;1.0;4;9;4;4.0;2
29655;0;3;4;18;4;1.0;4;9;4;4.0;2
29656;0;10;2;9;1;7.0;1;9;3;4.0;3
29662;0;4;6;19;7;10.0;2;10;2;4.0;3
29668;0;4;5;17;1;2.0;1;11;3;4.0;3
29675;0;5;6;9;13;2.0;4;1;4;4.0;3
29676;0;5;6;9;13;2.0;4;1;2;4.0;3
29677;0;5;6;9;13;2.0;4;1;2;4.0;3
29678;0;5;7;18;13;10.0;1;1;4;4.0;1
29679;0;9;3;12;18;3.0;5;1;5;4.0;2
29680;0;9;3;12;18;3.0;5;1;5;4.0;2
29681;1;11;6;17;13;2.0;4;2;4;4.0;1
29682;1;11;6;17;13;2.0;4;2;4;4.0;1
29683;0;11;5;11;18;2.0;5;2;4;4.0;1
29684;0;11;5;11;18;2.0;5;2;4;4.0;1
29691;0;4;7;21;13;2.0;4;4;2;4.0;8
29692;0;4;7;21;13;2.0;4;4;4;4.0;8
29700;0;10;5;10;18;2.0;5;4;2;4.0;2
29701;0;10;5;10;18;2.0;5;4;2;4.0;2
29702;0;6;6;15;1;10.0;1;4;4;4.0;1
29713;0;5;4;15;13;10.0;4;5;4;4.0;8
29714;0;5;4;15;13;10.0;4;5;3;4.0;8
29717;0;4;4;20;1;7.0;1;6;4;4.0;3
29721;0;7;2;23;18;8.0;1;6;3;4.0;1
29722;0;6;6;16;1;10.0;1;6;3;4.0;1
29723;0;7;1;21;1;2.0;1;6;3;4.0;8
29728;0;12;7;9;13;7.0;1;7;4;4.0;1
29739;0;7;2;21;21;7.0;5;5;2;1.0;1
29753;0;3;7;15;7;4.0;2;8;2;1.0;3
29765;0;6;5;17;7;2.0;2;9;2;1.0;3
29775;0;8;6;8;4;7.0;4;9;2;1.0;1
29797;1;3;7;10;13;2.0;2;4;2;1.0;1
29799;1;5;2;20;1;2.0;1;1;6;1.0;1
29800;0;6;7;13;13;2.0;3;4;2;4.0;2
29801;0;6;7;13;13;2.0;3;4;3;4.0;2
29802;0;6;2;18;13;4.0;4;4;3;1.0;2
29803;0;6;2;18;13;4.0;4;4;4;1.0;2
29804;0;5;1;1;13;10.0;1;5;4;1.0;3
29808;0;11;6;12;1;7.0;1;5;4;3.0;1
29809;1;3;2;14;13;10.0;3;5;3;1.0;2
29810;1;3;2;14;13;10.0;3;5;4;1.0;2
29814;0;3;6;18;13;10.0;2;8;3;1.0;3
29815;0;3;6;18;13;10.0;2;8;2;1.0;3
29816;0;6;4;20;3;7.0;1;7;4;1.0;1
29817;0;10;4;15;13;2.0;1;7;3;2.0;3
29823;1;9;7;10;1;7.0;1;8;4;1.0;1
29824;0;5;2;21;1;4.0;1;9;3;1.0;1
29825;1;9;5;18;13;7.0;3;9;2;1.0;2
29826;1;9;5;18;13;7.0;3;9;4;1.0;2
29827;1;3;2;7;13;2.0;3;9;4;1.0;2
29828;1;3;2;7;13;2.0;3;9;2;1.0;2
29829;0;3;5;21;1;8.0;1;9;4;1.0;3
29832;1;7;7;16;1;2.0;1;11;4;3.0;1
29836;1;10;3;9;13;7.0;4;11;2;1.0;8
29837;1;10;3;9;13;7.0;4;11;3;1.0;8
29839;0;8;3;20;13;2.0;1;12;4;1.0;1
29953;0;8;6;15;13;7.0;2;3;2;4.0;3
29960;0;7;1;21;21;7.0;4;5;3;3.0;3
29961;0;7;1;21;21;7.0;4;5;3;3.0;3
29963;0;3;5;15;1;2.0;1;5;3;3.0;1
29969;0;6;6;17;12;4.0;5;6;3;4.0;1
29970;0;6;6;17;12;4.0;5;6;3;4.0;1
29973;0;6;1;14;1;7.0;1;8;4;4.0;1
29975;0;9;7;12;1;8.0;1;9;3;4.0;1
29976;0;9;4;18;13;7.0;4;10;3;3.0;2
29977;0;9;4;18;13;7.0;4;10;4;3.0;2
29979;1;7;1;17;13;7.0;2;11;5;3.0;1
29980;1;7;1;17;13;7.0;2;11;5;3.0;1
29983;0;10;7;12;1;7.0;1;2;5;4.0;1
29984;0;12;5;15;1;2.0;1;1;2;3.0;8
29987;0;4;7;16;1;4.0;1;2;4;4.0;1
29989;1;9;5;14;13;7.0;1;3;3;4.0;1
29994;1;4;7;9;1;10.0;1;4;5;4.0;1
30002;0;9;7;9;2;7.0;5;5;3;3.0;8
30004;0;10;7;13;1;7.0;1;5;4;3.0;1
30005;0;10;1;17;1;7.0;1;5;5;4.0;1
30022;0;10;2;11;1;10.0;1;9;3;4.0;1
30023;0;6;7;17;13;7.0;1;9;4;3.0;1
30033;0;4;5;15;13;10.0;2;11;4;1.0;1
30034;0;4;5;15;13;10.0;2;11;4;1.0;1
30040;1;5;5;15;1;4.0;1;2;3;4.0;3
30055;0;4;5;13;1;2.0;1;3;2;4.0;3
30059;0;8;1;13;1;4.0;1;3;5;3.0;1
30060;1;13;5;19;7;8.0;2;3;2;4.0;1
30064;0;5;5;8;1;11.0;1;4;4;4.0;8
30101;0;7;2;10;7;7.0;2;4;2;4.0;3
30102;0;7;2;10;7;7.0;2;4;2;4.0;3
30116;0;7;2;5;13;7.0;4;6;2;4.0;2
30117;0;7;2;5;13;7.0;4;6;4;4.0;2
30118;1;9;2;15;1;4.0;1;3;3;3.0;3
30129;1;7;7;17;13;4.0;2;9;4;3.0;3
30134;1;9;7;16;23;10.0;4;10;2;3.0;2
30138;1;7;7;17;1;10.0;1;11;2;3.0;1
30139;1;3;2;12;13;7.0;2;12;2;3.0;3
30142;1;4;3;8;1;4.0;1;12;3;4.0;2
30148;0;11;1;9;13;7.0;4;12;2;3.0;2
30292;0;3;5;15;1;1.0;1;3;3;3.0;1
30293;0;5;1;15;1;7.0;1;4;4;4.0;8
30294;0;4;5;4;13;4.0;1;5;5;4.0;1
30297;0;5;3;19;13;8.0;1;5;5;4.0;1
30299;0;4;7;16;1;2.0;1;6;3;1.0;1
30300;0;9;6;18;1;2.0;1;6;4;3.0;1
30309;0;8;7;15;4;7.0;5;7;2;3.0;2
30310;0;8;7;15;4;7.0;5;7;2;3.0;2
30313;1;4;5;13;1;8.0;1;8;3;4.0;1
30314;0;7;5;5;22;2.0;1;8;4;4.0;1
30316;1;9;7;16;13;7.0;2;8;2;3.0;3
30318;0;7;7;16;7;7.0;2;8;2;3.0;3
30320;0;8;6;1;13;7.0;1;9;4;3.0;1
30322;0;3;3;16;12;7.0;4;9;2;3.0;2
30323;0;3;3;16;12;7.0;4;9;4;3.0;2
30324;1;8;1;12;13;7.0;1;9;4;3.0;1
30327;0;8;1;19;1;7.0;1;10;4;4.0;1
30329;1;3;7;20;13;2.0;4;9;2;4.0;8
30338;0;7;4;16;1;4.0;1;4;3;3.0;1
30339;0;6;1;22;13;10.0;1;4;5;4.0;1
30340;0;7;2;16;1;2.0;1;4;2;4.0;1
30341;0;3;7;24;13;2.0;2;4;2;4.0;1
30342;0;3;7;24;13;2.0;2;4;3;4.0;1
30349;0;5;3;8;13;7.0;1;6;4;1.0;1
30353;1;6;3;16;18;10.0;6;6;2;3.0;1
30354;1;6;3;16;18;10.0;6;6;3;3.0;1
30355;0;9;4;7;1;8.0;1;6;2;4.0;1
30356;0;6;3;16;1;4.0;1;7;3;3.0;8
30359;0;3;2;22;1;2.0;1;7;4;1.0;1
30360;1;9;7;14;21;4.0;1;7;4;4.0;1
30363;0;8;1;14;3;7.0;5;7;2;1.0;1
30364;0;8;1;14;3;7.0;5;7;3;1.0;1
30365;0;5;5;15;1;2.0;1;8;4;1.0;3
30367;1;4;5;16;13;10.0;1;7;4;3.0;1
30371;0;8;1;16;18;2.0;5;8;5;3.0;12
30372;0;8;1;16;18;2.0;5;8;5;3.0;12
30373;0;7;2;15;13;2.0;2;8;4;2.0;1
30374;0;7;2;15;13;2.0;2;8;2;2.0;1
30377;0;6;7;19;1;4.0;1;8;3;3.0;2
30379;0;6;3;7;13;4.0;4;9;2;4.0;8
30380;0;6;3;7;13;4.0;4;9;3;4.0;8
30383;0;10;5;13;1;7.0;1;9;3;3.0;1
30384;0;12;6;20;13;10.0;4;10;3;1.0;2
30386;0;9;3;18;13;7.0;1;10;2;4.0;1
30387;1;8;1;13;13;7.0;4;10;4;3.0;8
30391;0;4;1;22;1;8.0;1;10;2;4.0;1
30423;0;9;1;14;13;7.0;2;6;2;3.0;3
30427;0;7;1;14;7;7.0;2;6;2;3.0;3
30442;1;9;5;17;13;10.0;2;10;2;3.0;1
30448;0;6;4;11;18;8.0;6;10;2;4.0;3
30519;1;4;2;12;13;2.0;2;8;2;4.0;1
