id;SEVERITY_classes;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speedrel_classes;typ_int;valign;ve_total;vnum_lan;vsurcond;vtrafway;weather_classes
5014;1;7;2;4;1;15;13;1;10.0;4;2;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
5083;1;6;1;4;1;16;13;1;2.0;4;9;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
8512;1;8;7;4;1;19;13;1;7.0;4;6;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
6343;0;8;6;4;1;16;13;1;4.0;3;9;8;2;2;1;0;1;3.0;2.0;0;1;3;2;3;2;2;1
23229;0;4;2;4;1;18;7;2;2.0;2;12;1;2;2;1;0;1;2.0;1.0;0;1;2;2;5;2;4;1
7062;1;4;7;4;1;24;13;2;2.0;1;6;8;3;3;8;0;5;1.0;1.0;1;1;3;1;3;2;7;1
23126;1;7;7;4;1;10;10;1;7.0;5;2;1;2;2;1;0;1;2.0;1.0;0;1;2;2;5;2;4;1
35370;1;7;7;4;2;3;21;3;6.0;1;9;8;2;3;4;0;3;1.0;1.0;0;2;2;1;4;2;2;1
20729;0;6;1;2;5;14;1;1;10.0;1;7;1;2;2;1;0;2;2.0;1.0;0;3;2;2;4;2;3;1
16549;0;7;4;4;2;19;13;1;4.0;1;6;1;2;3;2;0;1;1.0;1.0;0;1;2;1;3;2;3;1
7550;0;8;1;4;1;17;2;1;2.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
3430;1;8;4;4;1;21;13;2;2.0;4;10;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
29550;0;4;5;2;5;19;1;3;7.0;1;10;8;2;2;1;0;2;4.0;2.0;0;2;2;1;3;2;2;1
34990;0;12;6;2;1;17;13;1;7.0;4;2;1;2;2;1;0;2;4.0;1.0;0;3;2;2;3;2;3;1
32142;1;6;5;4;1;9;12;1;2.0;6;11;1;2;2;1;0;2;4.0;1.0;0;3;2;2;3;2;3;3
6525;0;7;7;4;5;21;13;2;7.0;1;5;1;3;2;1;0;1;2.0;1.0;0;1;2;1;3;2;2;1
24613;1;4;1;4;1;20;13;5;4.0;4;4;1;2;2;1;0;2;3.0;1.0;1;3;2;2;5;2;4;1
31753;0;7;7;2;1;5;13;3;10.0;2;9;5;2;2;1;0;3;4.0;1.0;0;3;2;2;3;2;5;1
8316;1;5;1;3;5;12;1;1;10.0;1;5;1;3;2;1;0;3;3.0;1.0;0;1;2;1;3;2;2;1
18041;1;8;2;4;1;9;21;1;2.0;4;8;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;3;1
21148;0;4;1;4;1;13;7;1;7.0;7;10;1;2;2;1;0;1;2.0;1.0;0;1;2;2;6;7;4;1
3120;0;9;1;4;1;20;13;5;7.0;4;4;1;2;2;1;0;4;1.0;2.0;0;1;2;2;3;2;2;1
14901;1;12;7;4;4;13;12;1;10.0;1;7;8;2;3;4;0;1;1.0;1.0;0;1;3;1;3;2;2;1
30630;0;3;3;2;1;7;13;1;4.0;4;6;8;2;2;1;0;2;4.0;1.0;0;3;2;2;3;2;2;1
1962;1;6;5;4;1;22;13;3;10.0;3;7;1;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;2;1
4843;0;4;7;4;1;18;13;1;4.0;3;8;8;2;2;1;0;1;1.0;1.0;0;1;4;2;5;2;2;1
8573;0;5;7;4;1;17;13;1;2.0;3;12;1;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;2;1
30557;1;3;6;4;5;17;1;1;2.0;1;3;1;3;2;1;0;1;4.0;1.0;0;1;2;1;4;2;3;1
8930;0;8;2;1;5;23;1;2;7.0;1;8;8;2;3;4;0;2;3.0;1.0;0;3;4;1;3;2;2;1
9993;0;8;6;2;1;18;13;3;4.0;1;10;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;2;2;1
19604;1;7;7;2;5;20;1;2;2.0;1;11;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
31050;0;8;1;2;5;9;13;1;7.0;1;1;1;2;2;1;0;1;4.0;1.0;1;1;2;2;7;2;4;1
5735;0;8;2;4;5;14;1;1;2.0;1;10;8;3;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
24617;0;6;2;4;1;14;5;1;7.0;4;4;1;2;2;1;0;2;3.0;2.0;0;2;2;2;4;2;6;1
9099;1;11;7;4;4;13;13;1;8.0;1;11;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
24362;0;4;4;3;1;9;13;1;2.0;4;3;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
1397;1;6;4;4;1;21;13;3;4.0;4;4;1;2;2;1;0;2;1.0;1.0;0;3;2;2;4;2;3;1
18950;1;5;5;4;5;23;13;3;8.0;1;9;8;2;3;4;1;5;3.0;1.0;1;1;4;1;2;2;7;1
29417;0;8;5;2;5;11;1;1;7.0;1;6;1;2;2;1;0;1;3.0;1.0;0;1;2;1;5;2;2;1
4645;1;10;7;3;1;18;13;5;7.0;4;2;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;5;1
9499;1;8;6;2;5;18;1;1;7.0;1;9;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
18022;0;7;3;4;1;2;13;3;4.0;4;6;1;2;2;1;0;2;3.0;1.0;1;2;2;2;3;2;4;1
8362;1;7;2;4;5;12;2;1;8.0;1;8;1;2;3;8;1;12;3.0;1.0;0;1;2;1;7;2;4;1
1531;1;11;3;4;1;20;13;5;7.0;4;4;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;4;1
19006;1;11;3;4;1;14;13;1;7.0;4;2;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;3;5;1
15385;0;3;1;4;5;17;1;5;10.0;1;1;1;3;2;1;0;2;2.0;2.0;0;2;2;2;4;2;3;1
20242;0;3;5;4;1;13;13;1;2.0;4;6;8;2;6;1;0;8;2.0;1.0;0;1;1;2;1;1;1;1
26571;0;3;1;4;5;14;1;1;4.0;1;11;1;2;3;5;0;1;2.0;1.0;1;1;3;1;3;2;2;1
13883;1;4;1;4;3;2;13;2;10.0;1;4;1;3;3;3;0;1;3.0;1.0;1;1;2;1;3;2;4;1
1977;0;5;1;4;1;13;4;1;7.0;6;8;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;3;2;1
18643;1;10;3;4;1;17;13;1;7.0;4;3;1;3;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
32628;0;8;7;2;5;17;1;1;4.0;1;10;1;3;2;1;0;2;4.0;1.0;1;2;2;1;4;2;4;1
33088;1;9;6;4;1;13;13;1;3.0;4;5;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
22218;1;9;2;3;1;14;7;1;10.0;2;11;1;2;2;1;0;3;3.0;1.0;0;2;2;3;3;2;3;1
13868;0;3;4;2;1;13;13;1;4.0;4;2;1;2;2;1;0;2;1.0;1.0;0;3;2;3;3;2;3;1
2875;0;6;5;4;5;20;1;5;4.0;1;6;8;2;3;4;0;1;3.0;1.0;1;1;3;1;3;2;2;1
2143;0;9;7;3;5;22;1;2;4.0;1;4;8;2;3;8;1;5;1.0;1.0;0;1;3;1;2;2;7;1
29504;1;7;5;3;1;12;7;1;7.0;2;7;2;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;2;1
27717;1;8;5;4;5;15;1;1;7.0;1;12;1;3;2;1;0;2;2.0;1.0;0;3;2;2;3;2;4;1
34154;1;7;7;4;1;13;13;1;7.0;2;7;1;2;2;1;0;1;4.0;2.0;0;1;2;3;3;2;4;1
27349;1;6;1;4;1;11;2;1;7.0;5;9;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
18753;1;9;4;4;1;11;10;1;4.0;4;7;8;3;2;1;0;2;2.0;1.0;0;4;4;2;3;2;2;1
10229;0;8;7;4;1;1;7;3;2.0;2;9;1;2;2;1;0;1;3.0;1.0;0;1;2;3;5;2;5;1
5423;1;5;5;4;1;13;13;1;2.0;2;3;1;2;2;1;0;1;2.0;1.0;1;1;2;2;7;2;4;1
5542;0;3;3;4;1;16;13;1;10.0;1;8;1;2;3;4;0;3;1.0;1.0;1;2;2;1;5;2;2;1
33683;1;10;6;2;5;17;1;1;7.0;1;7;1;2;2;1;0;8;4.0;1.0;0;1;2;3;3;2;2;1
17705;1;4;7;4;1;11;13;1;2.0;4;5;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;4;1
8340;0;4;2;3;2;15;2;1;4.0;1;7;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;9;2;1
22415;0;7;4;2;1;17;7;5;7.0;2;12;1;2;2;1;0;3;1.0;1.0;0;2;2;2;3;3;2;1
14259;1;3;6;2;5;24;13;3;7.0;1;4;8;2;3;4;0;1;3.0;1.0;0;1;3;1;3;2;2;1
15674;0;3;7;4;5;1;1;3;10.0;1;9;1;2;3;4;0;1;2.0;1.0;1;1;4;1;5;2;2;1
1023;1;7;7;4;5;19;13;2;7.0;2;3;1;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;2;1
9854;1;9;4;4;1;15;7;1;7.0;2;9;5;2;2;1;0;1;1.0;1.0;0;1;2;3;3;2;2;1
29940;0;6;3;4;1;24;1;3;8.0;1;6;1;3;2;1;0;8;1.0;1.0;0;1;2;2;5;2;5;1
17621;1;3;6;4;1;18;13;1;4.0;4;6;1;2;2;1;0;2;3.0;1.0;0;2;2;2;5;2;5;1
22685;0;7;1;2;1;12;13;1;10.0;4;2;8;2;2;1;0;8;3.0;1.0;0;1;2;2;4;2;6;1
6728;1;9;2;4;5;16;1;1;7.0;1;7;8;2;3;4;1;5;3.0;1.0;0;1;4;1;2;2;7;1
8331;0;9;1;4;1;12;13;1;7.0;3;6;1;2;2;1;0;1;3.0;2.0;0;1;2;3;3;2;2;1
31487;1;4;1;3;1;2;13;3;7.0;2;1;1;2;2;1;0;1;4.0;1.0;0;1;2;2;7;2;4;1
4820;1;5;3;4;1;20;13;5;10.0;4;6;1;2;2;1;0;8;1.0;1.0;1;1;2;2;5;2;5;1
15619;1;9;7;4;5;9;1;1;4.0;1;8;8;3;3;6;0;1;2.0;1.0;0;1;4;1;3;2;2;1
17888;0;5;5;4;1;12;1;1;4.0;1;3;8;3;3;5;0;3;2.0;1.0;1;3;3;1;3;2;2;1
14624;0;6;7;4;1;11;13;1;8.0;4;11;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;5;1
8964;1;9;1;2;5;8;1;1;10.0;1;10;1;2;2;1;0;8;3.0;1.0;0;1;2;1;3;2;3;1
13495;1;6;1;4;5;23;1;2;7.0;1;5;2;2;2;1;0;1;3.0;1.0;1;1;2;1;5;2;4;1
8886;1;7;2;4;1;19;7;1;4.0;2;5;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;3;1
33368;1;5;6;4;1;13;13;1;7.0;1;10;8;2;3;4;0;1;3.0;1.0;0;1;4;1;3;2;2;1
7340;1;10;3;4;1;13;13;1;7.0;4;6;1;2;2;1;0;2;1.0;1.0;0;3;2;3;3;2;2;1
10764;0;4;5;3;5;9;1;1;2.0;1;11;7;3;2;1;0;1;1.0;1.0;1;1;2;3;6;2;4;1
13351;0;5;7;4;1;18;1;1;8.0;1;7;1;3;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
8043;0;3;3;4;1;14;13;1;7.0;4;8;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
7364;0;9;7;4;4;21;4;2;7.0;1;6;1;2;3;4;0;1;2.0;1.0;1;1;2;1;3;2;2;1
19410;1;7;4;2;1;5;7;2;7.0;2;7;2;2;2;1;0;8;2.0;1.0;0;1;2;2;5;2;5;1
34214;1;9;7;2;1;18;7;1;7.0;2;2;2;2;2;1;0;1;3.0;1.0;0;1;2;2;6;2;2;1
7105;0;10;4;3;1;17;13;1;7.0;4;9;1;3;2;1;0;8;1.0;1.0;0;1;2;2;5;2;2;1
20939;0;2;5;3;1;16;7;1;8.0;2;11;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;3;1
26487;1;7;6;4;5;17;1;1;4.0;1;12;8;2;6;1;0;8;2.0;1.0;1;1;1;1;1;1;1;1
17695;1;4;7;4;1;23;13;3;4.0;4;7;7;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
2516;0;3;3;4;1;7;13;1;2.0;3;4;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
1872;0;4;1;4;1;12;13;1;7.0;4;7;1;2;2;1;0;2;2.0;1.0;0;3;2;2;3;2;2;1
18316;1;9;5;4;1;13;13;1;7.0;4;5;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
34710;1;4;4;4;1;7;4;1;4.0;5;5;1;2;2;1;0;1;4.0;1.0;0;1;2;2;6;2;4;1
22029;1;6;3;4;5;14;1;1;8.0;1;1;1;3;3;4;0;3;2.0;2.0;1;3;2;1;3;2;2;1
17647;0;10;4;4;1;17;1;1;7.0;1;8;8;2;2;1;0;1;1.0;1.0;1;1;3;2;3;2;2;1
11098;1;6;4;4;1;22;13;3;4.0;2;5;1;2;2;1;0;1;1.0;1.0;0;1;2;3;6;2;4;1
9971;1;10;5;4;1;18;2;1;4.0;4;8;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
22346;1;3;3;4;1;12;13;1;10.0;4;7;1;2;2;1;0;8;3.0;2.0;0;1;2;2;3;2;4;1
19428;1;6;7;3;1;18;4;1;4.0;4;8;7;2;2;1;0;2;3.0;1.0;1;2;2;3;3;2;4;1
28292;1;8;2;4;1;5;13;3;10.0;1;4;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;2;1
20841;0;7;5;4;1;22;13;3;7.0;2;4;1;2;2;1;0;1;1.0;1.0;1;1;2;2;6;2;4;1
13162;0;5;6;4;1;12;13;1;4.0;3;6;1;2;2;1;0;2;1.0;1.0;1;2;2;2;7;2;4;1
32473;0;3;7;4;1;16;13;1;8.0;4;3;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;3
8757;1;9;1;4;1;20;13;2;2.0;4;7;1;2;2;1;0;2;2.0;2.0;0;3;2;2;3;2;2;1
8998;0;4;7;4;1;12;13;1;4.0;1;3;1;2;3;4;0;1;1.0;1.0;1;1;2;1;3;2;2;1
9575;1;7;4;3;1;22;13;3;2.0;4;9;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
14777;0;6;2;4;1;21;13;2;2.0;1;8;7;3;3;4;0;1;1.0;1.0;1;1;4;1;3;2;2;1
6801;0;7;7;4;1;21;13;2;7.0;1;9;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
20174;0;4;7;4;3;18;13;1;8.0;1;5;8;3;3;3;1;5;2.0;1.0;1;1;3;1;2;2;7;3
6248;0;8;1;4;5;22;1;2;7.0;1;7;1;3;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
18881;0;5;5;4;1;23;13;2;7.0;1;3;8;2;3;4;0;1;3.0;1.0;1;1;3;1;3;2;2;1
14059;1;4;1;4;1;17;13;1;4.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
13258;1;6;3;4;1;13;13;1;7.0;4;9;1;2;2;1;0;2;1.0;1.0;0;3;2;2;6;2;3;1
17868;1;6;1;4;1;16;13;1;10.0;4;10;1;2;2;1;0;8;2.0;1.0;0;1;2;2;5;2;2;1
22769;1;7;7;4;5;24;1;2;7.0;1;8;1;2;5;1;0;3;3.0;1.0;0;2;2;1;3;2;4;1
7449;1;4;5;4;1;16;13;1;10.0;4;10;1;2;2;1;0;4;2.0;1.0;0;1;2;2;5;2;5;1
17404;1;10;7;3;3;13;13;1;7.0;1;7;1;2;3;4;0;1;2.0;1.0;0;1;2;1;3;2;2;1
23314;1;9;1;4;4;10;10;1;2.0;1;8;1;2;3;4;0;1;2.0;2.0;0;1;3;1;3;2;2;1
264;1;9;4;4;5;12;1;1;7.0;1;11;1;3;2;1;0;3;3.0;2.0;0;3;2;1;5;2;5;1
19089;1;7;5;4;5;17;1;1;7.0;1;9;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;4;1
34518;0;5;6;4;5;24;1;3;7.0;1;10;8;2;2;1;1;14;3.0;1.0;0;1;4;1;2;3;7;1
7192;1;4;3;4;1;18;13;3;4.0;4;12;1;2;2;1;0;2;1.0;1.0;1;3;2;2;3;2;3;1
17703;1;10;2;4;1;12;4;1;8.0;4;3;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
12431;0;8;1;4;1;19;13;1;7.0;3;8;1;2;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
30648;1;9;7;2;5;15;1;1;2.0;1;8;2;3;2;1;0;3;3.0;1.0;0;2;2;1;3;2;2;1
20190;0;6;7;2;1;13;13;1;4.0;2;6;5;2;2;1;0;1;2.0;1.0;0;1;2;2;4;2;4;1
32813;0;5;5;4;1;20;13;3;8.0;2;11;7;2;2;11;0;1;1.0;1.0;0;1;2;2;6;2;5;1
15270;1;9;4;4;1;17;18;1;7.0;4;11;8;2;2;1;0;2;3.0;1.0;0;3;2;2;2;2;3;1
34415;0;5;7;4;1;22;10;2;7.0;5;4;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
7701;0;8;7;4;1;24;13;2;7.0;4;9;1;2;2;1;0;1;1.0;1.0;0;1;2;3;3;2;2;1
6038;0;5;1;4;1;3;13;2;10.0;1;3;8;2;3;4;0;1;3.0;1.0;0;1;4;2;3;2;2;1
13649;1;8;7;4;5;11;1;1;3.0;1;5;1;2;2;1;0;1;2.0;1.0;0;1;2;1;3;2;3;1
8172;1;4;5;4;1;15;13;1;8.0;3;6;8;2;2;1;0;1;1.0;1.0;0;1;3;2;3;2;2;1
15526;1;4;1;4;5;16;7;1;2.0;2;4;2;3;2;1;0;1;2.0;1.0;1;1;2;3;6;2;4;1
13817;1;9;1;4;1;21;13;3;7.0;4;9;1;2;2;1;1;2;2.0;2.0;0;7;2;2;3;2;4;1
17890;0;8;2;4;4;19;13;5;2.0;1;4;8;2;3;5;0;1;3.0;1.0;0;1;3;1;3;2;3;1
17553;0;6;6;4;1;11;13;1;2.0;4;5;8;2;2;1;0;1;1.0;1.0;0;1;5;2;3;2;2;1
18716;0;3;4;2;1;22;7;2;2.0;2;6;8;2;2;1;0;1;1.0;1.0;0;1;4;2;3;2;3;1
22791;1;3;5;4;5;16;1;1;8.0;1;3;1;3;2;1;0;1;2.0;2.0;1;1;2;1;5;2;4;1
36432;1;13;6;4;1;16;4;1;2.0;4;11;8;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
5471;1;6;1;4;1;14;13;1;7.0;4;2;1;2;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
8901;0;8;3;4;1;19;10;1;2.0;4;6;8;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
11207;1;4;5;4;1;2;13;3;4.0;2;4;1;2;2;1;0;1;3.0;1.0;1;1;2;2;3;2;2;1
35578;0;8;3;4;1;16;13;1;3.0;4;4;1;2;2;1;0;2;1.0;1.0;0;3;2;2;5;2;2;1
33236;1;3;1;4;5;3;1;3;2.0;1;5;1;2;2;1;1;12;3.0;1.0;0;1;2;1;4;2;4;1
29092;0;6;7;3;1;22;7;2;7.0;2;11;2;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;2;1
18687;1;5;5;4;1;14;4;1;2.0;1;5;7;3;3;4;0;1;2.0;1.0;1;1;4;2;3;2;2;1
745;0;3;5;4;1;24;13;3;4.0;2;11;1;2;2;1;0;1;1.0;1.0;1;1;2;2;3;2;4;1
5167;1;5;1;4;1;1;13;3;4.0;2;5;1;2;2;1;0;3;3.0;1.0;0;2;2;2;4;2;3;1
7775;0;7;7;4;1;20;13;3;10.0;2;5;7;2;2;1;0;1;1.0;1.0;1;1;2;2;4;2;4;1
3165;1;10;1;4;1;13;13;1;7.0;2;4;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
29493;0;7;5;2;1;22;13;3;7.0;2;6;2;2;2;1;0;3;3.0;1.0;0;2;2;2;5;2;5;1
13312;0;7;7;3;5;2;1;2;8.0;1;5;8;2;3;5;0;1;3.0;1.0;1;1;3;1;3;2;2;1
9914;1;8;6;4;1;15;2;1;7.0;4;5;8;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
23069;1;3;6;4;1;15;13;1;8.0;4;4;1;2;2;1;0;2;2.0;1.0;0;3;2;2;4;2;3;1
1898;1;5;1;4;1;24;13;2;7.0;2;8;7;2;2;1;0;1;3.0;1.0;1;1;2;2;5;2;3;1
3603;0;6;7;4;1;14;13;1;7.0;3;10;8;2;2;1;0;1;1.0;1.0;1;1;3;2;3;2;2;1
4953;1;8;5;1;5;18;1;1;2.0;1;8;8;3;2;1;0;8;2.0;2.0;0;1;2;1;3;2;2;1
2025;1;7;1;4;5;21;1;2;7.0;1;9;8;2;3;4;0;1;3.0;1.0;0;1;5;1;3;2;2;1
29016;1;7;5;4;1;14;13;1;4.0;4;5;1;3;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
1847;0;7;4;4;1;6;2;1;7.0;1;5;1;3;2;1;0;6;1.0;1.0;0;1;2;1;3;2;2;1
24989;0;7;6;4;1;16;12;1;7.0;4;4;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;3;1
4053;1;5;2;4;1;6;15;1;7.0;1;8;1;2;3;4;0;1;1.0;1.0;0;1;2;1;3;2;2;1
5499;0;4;6;4;1;18;15;1;4.0;1;5;8;2;3;4;0;1;2.0;1.0;1;1;4;1;3;2;3;1
13511;0;11;5;4;1;15;3;1;7.0;4;2;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
2238;1;10;4;4;1;7;4;1;7.0;4;6;8;2;2;1;0;2;2.0;1.0;0;2;2;2;3;2;4;1
3739;1;7;1;4;5;18;1;1;2.0;1;7;8;2;2;1;0;1;3.0;1.0;1;1;3;1;3;2;2;1
10440;0;7;6;4;5;8;1;1;8.0;1;4;1;2;2;1;0;1;2.0;1.0;1;1;2;2;8;2;4;1
1968;1;5;7;4;5;22;1;3;2.0;1;8;1;3;2;1;0;2;3.0;1.0;1;4;2;2;5;2;4;1
7630;0;10;4;4;1;17;1;1;7.0;1;8;8;2;2;1;0;1;1.0;1.0;1;1;3;2;3;2;2;1
2688;0;5;4;2;1;5;13;2;7.0;1;8;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
8387;0;9;4;4;1;17;10;1;7.0;6;8;8;2;2;1;0;1;3.0;1.0;0;1;3;2;3;2;2;1
22078;1;6;4;4;5;13;1;1;2.0;1;7;1;2;2;1;0;3;2.0;1.0;0;2;2;1;3;2;3;1
17029;1;9;1;4;5;8;3;1;7.0;1;6;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;2;1
34909;1;9;3;4;5;18;1;1;2.0;1;4;1;2;2;1;0;1;3.0;1.0;0;1;2;1;5;2;4;1
2343;0;4;6;4;1;2;7;2;4.0;2;5;8;2;2;1;0;3;2.0;1.0;1;1;2;2;3;2;2;1
533;0;3;3;4;1;16;13;1;10.0;1;8;1;2;3;4;0;3;1.0;1.0;1;2;2;1;5;2;2;1
14627;0;5;7;3;1;2;13;3;7.0;3;12;1;2;6;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
802;1;3;5;4;1;16;13;1;8.0;4;10;1;2;2;1;0;1;2.0;1.0;0;1;2;3;3;2;3;1
7349;0;5;5;4;1;19;13;1;4.0;3;5;8;2;2;1;0;1;2.0;1.0;0;1;3;2;3;2;2;1
11598;0;6;1;4;1;23;13;2;4.0;2;10;1;3;2;1;0;1;1.0;1.0;0;1;2;3;3;2;2;1
17147;0;4;3;4;1;19;13;1;2.0;4;4;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
19319;1;10;2;2;1;10;13;1;10.0;4;6;1;2;2;1;1;2;3.0;1.0;0;2;2;2;5;2;3;1
20003;1;5;7;4;1;16;13;1;7.0;1;9;1;3;2;1;0;1;3.0;2.0;0;1;2;1;3;2;2;1
24016;1;3;3;4;1;18;4;1;7.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;4;1
15554;1;8;5;3;1;8;13;1;7.0;4;7;1;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;3;1
13509;0;7;6;4;1;2;13;2;4.0;3;5;1;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;4;1
13205;1;9;5;4;1;18;13;1;8.0;2;7;1;2;2;1;0;1;1.0;1.0;1;1;2;2;3;2;2;1
20157;0;4;4;4;1;22;13;3;7.0;4;7;1;2;2;1;1;8;3.0;1.0;0;1;2;2;4;2;5;1
11952;1;11;4;4;5;18;1;1;2.0;1;10;8;2;2;1;0;3;3.0;1.0;0;4;3;1;3;2;2;1
31925;0;8;2;3;1;16;1;1;11.0;1;8;1;2;2;1;0;3;3.0;1.0;0;2;2;2;4;3;4;1
12445;0;7;2;4;1;16;13;1;7.0;2;7;1;2;2;1;0;1;2.0;1.0;0;1;2;2;4;2;2;1
12689;0;3;3;4;1;5;13;2;4.0;2;8;1;2;2;1;0;7;1.0;1.0;1;1;2;2;3;2;3;1
1157;1;8;2;4;5;18;1;1;7.0;1;5;8;2;3;4;0;1;3.0;2.0;0;1;4;1;3;2;2;1
25712;1;6;3;4;5;15;1;1;7.0;1;6;8;2;3;6;0;1;2.0;1.0;1;1;4;1;3;2;5;1
31295;0;7;2;2;1;16;10;1;4.0;5;6;1;2;2;1;0;2;3.0;2.0;0;2;2;2;5;2;2;1
14776;1;4;4;4;1;20;13;3;7.0;4;8;1;3;2;1;0;2;1.0;1.0;0;2;2;2;5;2;4;1
8018;0;6;6;4;1;19;13;1;10.0;4;7;1;2;2;1;0;2;1.0;1.0;1;3;2;2;3;2;2;1
9679;0;8;3;2;1;19;13;3;7.0;4;8;1;2;2;1;0;2;3.0;1.0;0;2;2;2;7;2;2;1
34850;0;10;7;2;1;17;13;1;2.0;4;5;4;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
11618;0;9;7;4;5;11;13;1;2.0;1;6;8;2;3;4;0;1;1.0;1.0;1;1;4;1;3;2;2;1
18450;1;13;1;3;5;15;1;1;2.0;1;9;8;3;3;4;0;1;1.0;1.0;0;1;5;1;3;2;2;1
16002;1;2;1;4;1;15;12;1;8.0;4;2;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
3744;1;7;2;4;5;2;1;3;4.0;1;7;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
22464;0;12;5;4;1;16;7;1;7.0;2;7;2;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;4;1
21497;0;6;1;4;1;10;7;1;7.0;2;4;1;2;2;1;0;1;2.0;1.0;0;1;2;3;2;2;3;1
8218;0;8;6;4;1;5;13;2;7.0;3;8;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
16876;0;5;1;4;1;18;13;1;7.0;1;5;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;3;2;1
4567;1;7;4;3;1;22;13;3;2.0;4;9;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
5349;1;10;7;3;5;9;1;1;7.0;1;1;1;2;3;4;0;1;2.0;1.0;1;1;2;1;3;2;2;1
