id;Severity;age_classes;day_week;DEFORMED_classes;hour;impact1_classes;make;man_coll;month;reljct2;rest_use;vnum_lan;vtrafway
20170;0;7;6;2;16;1;7.0;1;2;2;2.0;3;2
34156;0;9;7;4;13;7;7.0;2;7;1;4.0;3;4
13243;1;5;1;3;8;10;4.0;1;9;1;1.0;3;2
15382;0;11;1;4;11;18;9.0;6;1;1;2.0;3;2
6040;0;3;1;4;14;13;10.0;3;4;1;1.0;3;2
20671;0;3;3;2;22;21;2.0;5;3;3;2.0;7;3
16997;1;5;1;4;18;1;7.0;1;7;2;3.0;3;2
15716;1;10;7;3;18;13;7.0;1;10;1;1.0;3;2
21718;1;8;5;3;20;1;7.0;1;3;1;1.0;5;2
1090;1;7;1;4;20;13;7.0;3;4;2;3.0;3;3
5320;1;3;3;3;24;2;8.0;1;8;1;3.0;3;4
11294;1;4;4;4;21;7;8.0;2;8;2;3.0;3;3
6311;1;3;4;4;23;13;10.0;2;9;1;1.0;4;4
8262;0;6;7;4;23;13;2.0;1;12;1;1.0;3;2
13665;0;3;6;4;22;12;2.0;1;5;1;2.0;3;2
26713;1;7;5;4;12;7;7.0;2;5;1;2.0;4;3
9881;1;5;5;4;13;13;7.0;3;5;1;3.0;3;2
2435;1;3;3;4;22;13;4.0;4;8;2;2.0;7;5
729;0;7;6;3;6;18;7.0;4;11;1;2.0;5;4
33279;0;8;3;2;19;13;7.0;2;10;3;3.0;5;3
14768;0;5;5;4;23;13;7.0;2;8;12;1.0;7;4
5482;1;6;3;4;12;13;4.0;3;5;2;2.0;5;2
28384;0;2;3;2;8;13;2.0;4;12;8;3.0;4;2
36899;0;6;2;3;14;22;2.0;5;11;1;1.0;4;5
15355;1;8;1;4;12;13;7.0;4;10;2;3.0;3;2
29133;1;10;7;4;14;13;8.0;4;12;2;2.0;3;2
13385;0;3;1;4;6;1;7.0;1;7;1;3.0;3;2
17757;1;3;3;4;17;1;4.0;1;8;2;1.0;5;2
22896;1;6;5;4;16;13;7.0;4;10;8;3.0;5;2
19095;0;6;7;2;2;13;7.0;2;10;1;1.0;3;3
9443;1;11;7;3;24;13;7.0;1;6;1;3.0;3;4
397;0;6;7;4;2;7;2.0;2;3;1;2.0;3;4
444;0;6;3;4;7;1;10.0;1;4;1;1.0;6;4
34685;0;3;2;2;17;1;2.0;1;3;1;4.0;6;4
30540;1;10;6;2;15;21;10.0;5;11;1;3.0;5;5
11744;1;6;1;4;9;21;8.0;1;7;1;3.0;3;2
7395;0;9;1;4;14;13;8.0;4;7;1;2.0;3;2
5991;0;6;4;3;20;13;4.0;1;2;5;1.0;2;7
10495;1;4;2;4;17;13;8.0;3;5;2;1.0;3;2
35205;0;5;6;4;12;13;4.0;2;1;12;1.0;5;4
6631;0;7;5;4;11;13;7.0;4;6;2;1.0;5;2
11855;1;5;7;4;19;13;10.0;1;9;1;1.0;3;4
3363;1;7;2;4;15;13;7.0;4;6;2;3.0;3;2
11772;1;8;6;4;16;13;10.0;4;6;2;1.0;5;2
8862;0;2;1;4;17;13;4.0;4;2;2;3.0;3;3
7047;0;9;6;2;14;13;10.0;1;3;1;1.0;3;2
432;0;4;5;4;14;13;4.0;2;4;8;2.0;3;2
26229;0;5;5;2;15;21;7.0;1;3;3;3.0;3;2
8885;1;6;7;4;20;13;4.0;4;5;8;1.0;3;3
31095;0;4;1;4;10;2;4.0;5;6;12;1.0;4;4
11801;0;10;6;4;5;18;7.0;5;9;1;3.0;3;3
36321;0;4;3;3;20;13;2.0;4;7;2;1.0;8;5
18941;1;7;3;4;23;7;7.0;2;8;2;3.0;3;2
17751;0;6;4;4;11;13;2.0;4;7;2;1.0;3;2
22400;0;3;7;4;22;7;4.0;2;11;3;1.0;3;4
19215;1;7;5;4;1;1;1.0;1;3;1;1.0;4;4
16518;1;8;1;3;1;1;7.0;1;3;1;1.0;3;2
20228;1;5;4;2;9;13;2.0;2;6;3;2.0;5;2
17583;0;8;5;4;22;13;10.0;1;9;1;1.0;3;2
27264;0;5;6;4;23;1;8.0;1;7;2;3.0;4;4
6350;1;5;7;4;2;13;2.0;1;7;1;3.0;3;2
22337;1;7;5;4;18;2;7.0;1;6;1;3.0;3;4
31285;0;4;7;3;17;2;4.0;4;9;8;4.0;1;1
24486;0;4;2;2;16;13;7.0;4;5;2;1.0;3;2
16153;0;4;1;4;2;7;7.0;2;5;2;3.0;3;5
23791;0;7;7;2;18;22;10.0;5;8;2;2.0;5;2
3949;1;3;2;4;18;13;4.0;4;11;8;1.0;3;3
27105;0;4;7;4;15;13;10.0;4;3;8;3.0;3;3
19773;0;8;7;4;19;2;2.0;1;8;1;1.0;3;2
34486;1;8;7;4;24;13;8.0;4;8;2;4.0;3;4
20588;1;8;7;3;16;9;7.0;1;7;1;3.0;4;4
3718;0;10;3;4;12;13;2.0;4;7;8;1.0;3;2
25015;1;8;6;4;18;13;7.0;1;6;1;1.0;3;2
16579;0;6;4;4;6;13;10.0;2;8;1;1.0;5;4
4052;1;6;4;4;6;13;7.0;3;8;1;1.0;3;2
31927;1;4;1;4;12;1;10.0;1;8;1;2.0;3;4
5228;1;7;5;4;14;1;7.0;1;9;1;3.0;3;2
21177;0;8;4;4;13;13;7.0;5;6;1;3.0;4;4
23670;0;8;4;4;15;1;2.0;1;5;8;1.0;5;5
15813;0;7;3;2;11;13;10.0;1;5;1;2.0;5;2
13505;1;10;4;4;20;13;7.0;4;4;2;3.0;5;2
7781;1;7;3;4;11;13;2.0;4;5;2;2.0;3;2
11657;1;8;2;3;10;13;2.0;2;8;3;3.0;4;4
13660;0;2;3;4;22;2;4.0;1;5;1;2.0;3;2
9437;1;3;6;4;23;13;2.0;2;8;1;3.0;7;4
1816;1;8;2;4;10;12;2.0;4;9;2;3.0;3;2
34355;0;4;4;4;5;13;10.0;1;8;1;4.0;3;2
30574;0;8;2;3;18;13;1.0;2;6;1;4.0;3;4
12849;1;10;7;4;13;15;7.0;1;8;5;2.0;2;7
14658;0;5;3;2;21;13;7.0;4;9;2;3.0;7;3
3422;1;4;6;4;22;13;7.0;6;8;1;3.0;3;2
24313;0;9;4;4;11;13;7.0;4;4;2;1.0;3;2
2943;0;8;2;4;20;13;2.0;3;5;4;1.0;3;3
33845;0;7;5;4;12;4;4.0;5;6;1;4.0;6;4
6690;1;10;4;4;16;1;7.0;1;4;1;3.0;3;2
8889;1;7;1;4;21;13;8.0;1;5;1;3.0;3;4
35713;0;6;4;4;14;13;4.0;2;5;1;4.0;6;4
25662;0;3;7;4;14;8;2.0;5;6;3;2.0;3;2
22163;0;5;6;3;15;7;8.0;2;2;3;1.0;5;5
2147;0;12;1;3;10;1;10.0;1;5;1;1.0;3;2
11055;1;10;6;4;11;13;7.0;4;3;2;3.0;3;3
29502;1;7;5;2;12;7;7.0;2;7;1;3.0;3;2
6209;0;10;1;4;24;13;2.0;3;4;3;3.0;3;2
26335;0;9;1;2;17;1;7.0;1;5;3;3.0;3;2
1374;1;9;6;4;19;13;7.0;4;10;2;1.0;5;5
30778;1;4;2;2;21;1;4.0;1;6;2;1.0;3;7
30040;1;5;5;4;15;1;4.0;1;2;3;4.0;3;2
2084;1;7;6;2;17;13;2.0;1;8;1;3.0;3;2
875;1;5;7;4;19;13;7.0;4;8;1;3.0;3;2
11776;1;10;5;4;11;13;8.0;4;9;2;3.0;5;4
3100;1;4;7;4;15;13;4.0;1;1;1;1.0;3;2
7360;0;3;2;4;24;1;7.0;1;6;1;2.0;3;2
16416;0;6;7;4;3;1;4.0;1;11;5;1.0;3;7
20526;0;10;7;3;19;12;2.0;4;2;8;3.0;5;2
30623;0;7;2;4;13;1;4.0;1;6;1;3.0;3;2
15338;1;3;3;3;24;2;8.0;1;8;1;3.0;3;4
23586;0;8;3;2;17;1;8.0;1;5;1;3.0;5;2
16888;0;6;7;4;3;1;10.0;1;6;1;3.0;5;3
17307;0;5;1;4;21;13;2.0;2;10;1;2.0;3;2
22888;0;6;1;4;16;4;7.0;4;9;8;2.0;3;4
7768;0;4;5;4;13;13;4.0;1;2;1;1.0;4;4
17762;0;7;7;3;24;1;7.0;1;9;1;1.0;3;2
3690;0;3;4;2;22;7;2.0;2;6;1;1.0;3;3
5144;0;3;1;4;12;13;2.0;4;3;2;1.0;3;3
17767;0;5;1;4;15;13;4.0;1;12;1;3.0;3;2
12998;1;8;7;4;13;1;7.0;1;7;1;3.0;3;2
13154;1;8;6;4;14;13;2.0;3;5;1;1.0;3;2
16202;0;4;2;4;21;13;4.0;4;4;2;1.0;4;3
7152;0;9;7;3;22;1;4.0;1;4;5;1.0;2;7
7572;0;8;1;4;15;13;7.0;4;10;2;1.0;3;2
31267;0;8;7;4;9;1;7.0;1;5;1;4.0;3;2
5525;0;4;6;4;4;13;2.0;2;4;3;2.0;5;3
13087;1;6;6;4;16;13;4.0;4;9;8;1.0;3;2
12853;1;4;1;4;22;13;4.0;2;6;1;2.0;4;4
19928;0;2;2;4;15;13;4.0;4;4;8;2.0;3;2
18252;1;5;1;3;8;10;4.0;1;9;1;1.0;3;2
9035;1;5;4;4;21;13;2.0;4;6;8;1.0;3;5
25006;0;7;6;4;17;1;7.0;1;5;1;1.0;5;4
31486;1;4;1;4;2;13;7.0;2;1;1;4.0;7;4
23433;1;6;1;2;15;10;2.0;4;2;2;3.0;1;1
6511;1;6;2;4;14;13;8.0;4;4;1;1.0;3;2
18532;0;5;6;4;14;13;10.0;4;7;2;3.0;3;2
11131;1;3;4;4;6;1;8.0;1;3;1;1.0;4;4
12143;0;3;1;3;10;13;8.0;3;4;1;1.0;3;2
5728;0;6;1;4;16;13;1.0;6;10;1;1.0;3;2
1858;0;9;4;4;16;13;7.0;2;6;1;1.0;5;3
2021;1;3;5;4;23;13;10.0;1;9;1;3.0;3;2
22173;1;4;4;4;14;13;8.0;4;3;2;1.0;3;4
23671;0;9;1;2;17;13;2.0;1;5;1;1.0;3;2
15002;0;4;7;4;6;13;10.0;4;9;8;3.0;3;2
30772;0;3;5;2;18;21;2.0;5;5;1;1.0;5;4
13879;1;4;5;4;13;13;8.0;1;3;1;3.0;3;2
4549;1;11;4;3;11;13;2.0;3;10;2;2.0;3;3
11937;0;6;7;4;16;13;2.0;3;9;1;1.0;3;2
31508;0;7;1;4;14;1;8.0;1;4;1;1.0;3;2
22566;0;7;1;2;14;13;8.0;4;11;2;2.0;3;2
1187;1;4;4;4;20;13;10.0;4;6;2;1.0;3;2
13128;0;3;7;4;23;13;2.0;2;3;1;1.0;5;4
32724;0;6;6;4;14;13;7.0;4;2;2;1.0;3;4
20433;0;7;4;3;15;13;7.0;4;5;8;2.0;1;1
32661;1;4;7;3;3;13;10.0;1;7;1;4.0;3;2
3071;0;9;1;2;15;19;10.0;5;10;8;1.0;3;2
22903;0;10;1;2;19;13;7.0;4;10;2;2.0;3;2
8196;0;8;4;3;18;13;1.0;1;7;1;1.0;3;2
23947;1;9;5;3;6;2;7.0;5;6;1;2.0;3;2
18510;1;4;5;4;18;1;8.0;1;5;2;3.0;3;2
21981;1;6;7;4;18;2;8.0;5;6;1;1.0;4;4
662;1;10;4;2;10;1;8.0;1;9;1;1.0;3;2
21341;0;7;6;4;17;13;7.0;3;9;1;3.0;3;2
31975;1;4;2;3;10;18;2.0;4;11;2;3.0;3;2
16548;1;5;6;4;6;13;4.0;1;5;1;1.0;3;2
9007;1;11;1;4;12;13;7.0;4;4;8;1.0;3;2
24874;0;8;4;3;16;13;7.0;4;9;2;2.0;3;4
6904;0;3;6;4;23;1;10.0;1;8;1;3.0;3;2
13704;1;2;5;4;20;15;2.0;1;6;1;3.0;3;2
14686;0;11;5;3;13;10;4.0;5;6;11;1.0;6;4
2039;1;6;7;4;11;13;7.0;1;3;1;3.0;3;2
10004;0;9;6;4;11;12;2.0;6;7;1;2.0;3;3
9870;1;10;7;4;11;1;2.0;1;10;1;1.0;3;2
11866;0;9;7;4;18;10;4.0;4;5;3;3.0;5;4
18111;0;4;1;4;13;13;4.0;2;9;1;1.0;4;4
35805;0;4;5;2;8;1;2.0;1;8;3;1.0;3;3
2881;1;9;4;4;18;13;7.0;1;10;1;3.0;3;3
24246;1;4;5;4;19;13;8.0;4;3;8;3.0;3;2
26679;0;7;4;3;14;1;4.0;1;11;2;3.0;3;2
23500;0;5;6;1;23;1;3.0;1;8;2;2.0;4;3
8755;0;5;6;4;17;13;7.0;3;7;1;1.0;3;2
22418;1;10;4;4;23;11;7.0;4;12;2;2.0;4;4
27271;0;7;6;4;14;13;10.0;4;7;1;2.0;5;4
1256;1;4;3;4;14;13;10.0;4;7;2;1.0;4;3
134;0;3;1;4;12;13;2.0;4;3;2;1.0;3;3
26518;0;5;5;4;14;13;8.0;4;3;2;2.0;3;2
12400;0;8;6;4;14;13;7.0;4;7;2;2.0;5;5
10952;1;4;5;4;23;1;7.0;1;9;2;3.0;3;2
1166;1;9;2;4;19;7;7.0;2;6;1;3.0;3;3
1839;0;6;5;4;15;13;10.0;2;2;3;1.0;3;2
4897;0;7;7;3;16;18;7.0;1;4;1;2.0;3;2
6948;1;7;5;1;23;4;7.0;4;9;2;3.0;3;5
16759;1;10;1;4;15;13;2.0;3;7;1;1.0;5;3
3006;1;6;3;4;11;13;2.0;2;7;2;1.0;3;2
4352;0;4;1;2;13;13;4.0;4;7;1;3.0;3;2
4652;0;5;4;4;17;13;10.0;1;6;1;1.0;3;2
8429;1;6;1;4;2;13;10.0;2;6;1;1.0;5;3
4066;1;7;5;4;16;13;8.0;3;6;1;1.0;3;2
24307;0;5;7;4;11;1;7.0;1;4;1;1.0;3;4
28482;0;4;2;4;15;7;10.0;2;4;1;3.0;3;4
24471;0;9;4;3;13;1;10.0;1;3;1;2.0;3;2
22596;0;4;3;4;18;13;8.0;2;5;8;3.0;5;2
29514;0;11;2;4;11;19;2.0;4;7;2;3.0;3;2
3939;1;6;5;4;20;13;8.0;4;9;8;1.0;3;3
16030;1;8;1;4;15;7;7.0;2;2;3;1.0;4;3
13336;1;11;3;4;14;13;7.0;4;6;2;3.0;3;2
15102;1;12;5;4;12;13;7.0;1;9;1;1.0;3;3
34149;0;10;5;3;18;13;2.0;2;7;3;3.0;3;2
34447;0;9;3;3;19;1;7.0;1;5;2;3.0;4;4
27314;1;10;1;4;9;13;10.0;2;12;1;2.0;6;4
1115;1;12;4;4;15;13;7.0;2;3;3;3.0;3;3
12767;1;7;1;4;19;13;7.0;1;7;2;3.0;3;2
9101;1;5;1;4;24;13;7.0;1;11;1;2.0;3;2
1713;0;5;7;4;15;7;7.0;2;6;1;3.0;3;2
11750;1;10;1;4;15;13;2.0;3;7;1;1.0;5;3
15604;0;10;2;3;7;13;7.0;3;6;1;1.0;3;2
20620;0;8;1;3;16;13;2.0;4;9;2;3.0;3;2
502;0;3;7;4;17;1;6.0;1;6;1;2.0;3;2
26512;0;9;2;4;18;13;4.0;4;3;8;2.0;3;2
10949;0;7;7;4;14;13;7.0;2;11;3;3.0;3;2
2686;1;8;7;4;8;1;10.0;1;7;5;1.0;2;7
17329;1;7;1;4;19;13;2.0;4;7;8;1.0;5;2
2171;0;5;1;4;19;13;2.0;4;10;7;1.0;3;3
22459;0;5;6;3;21;4;7.0;4;7;8;3.0;1;1
36472;0;3;3;4;12;11;7.0;5;3;2;4.0;5;2
27876;0;9;2;2;11;1;7.0;1;5;2;1.0;3;2
11312;0;5;7;4;17;13;8.0;2;7;1;1.0;5;3
4863;0;4;6;4;23;13;2.0;1;10;1;1.0;3;2
14486;0;5;3;4;6;12;7.0;4;9;8;3.0;3;2
4955;0;6;7;2;16;7;2.0;2;8;8;3.0;3;2
34468;1;10;7;4;1;1;7.0;1;7;14;3.0;2;7
2112;1;5;5;3;5;13;4.0;4;1;2;1.0;3;3
27586;0;8;5;4;14;1;2.0;1;5;1;1.0;3;2
3375;1;6;3;4;19;10;4.0;6;6;1;3.0;5;2
35078;1;4;7;4;15;13;8.0;4;5;2;4.0;4;4
6554;1;10;1;2;19;1;10.0;1;7;3;1.0;3;2
30518;1;4;2;4;12;13;2.0;2;8;1;4.0;3;2
2787;1;5;2;4;13;13;10.0;4;6;2;1.0;4;4
17701;1;3;6;4;14;13;4.0;4;9;2;3.0;6;5
22848;1;7;2;4;14;13;10.0;1;7;1;2.0;5;2
22140;0;9;1;2;17;7;7.0;2;10;2;2.0;3;2
6934;0;6;6;3;20;1;2.0;1;8;1;3.0;3;2
2638;0;3;1;4;1;13;2.0;3;9;1;1.0;3;4
31565;1;3;1;4;17;13;4.0;1;8;1;4.0;3;2
8946;0;6;4;4;22;7;2.0;2;8;1;3.0;3;2
17575;0;10;7;4;17;13;10.0;1;7;2;3.0;3;2
2693;1;6;1;4;13;1;3.0;1;9;2;1.0;5;2
23821;1;6;6;4;17;13;4.0;2;4;1;1.0;5;5
17582;0;8;5;4;8;13;8.0;1;9;1;1.0;3;2
2933;1;4;1;4;16;13;7.0;4;4;2;1.0;3;2
16125;1;4;5;4;9;13;8.0;4;2;2;3.0;3;3
11438;0;3;6;4;19;13;8.0;4;10;2;1.0;3;4
28886;1;8;3;4;16;10;7.0;4;10;2;1.0;5;3
13131;1;11;6;4;10;1;10.0;1;4;1;1.0;3;2
13490;0;8;3;4;15;1;2.0;1;4;2;3.0;5;2
11442;1;7;7;4;1;13;7.0;1;12;3;3.0;3;3
3042;1;8;6;4;12;13;7.0;1;9;1;1.0;3;2
10490;1;6;3;4;12;13;4.0;3;5;2;2.0;5;2
6411;0;9;5;4;19;13;7.0;1;10;2;3.0;3;3
30678;0;7;5;4;17;13;4.0;4;3;8;3.0;3;2
826;1;4;1;4;9;13;10.0;1;5;1;3.0;3;2
32315;0;6;6;4;13;13;7.0;4;5;2;3.0;3;2
7989;0;4;6;4;16;1;4.0;1;7;3;1.0;3;2
7681;0;3;3;4;5;13;4.0;2;8;7;1.0;3;3
16318;1;6;5;4;21;1;2.0;1;9;1;3.0;3;3
18738;1;7;7;4;16;3;8.0;4;6;2;1.0;3;2
14089;0;6;7;4;2;13;7.0;2;10;1;1.0;3;3
31028;0;3;2;4;14;21;2.0;4;1;1;1.0;3;2
16793;1;6;7;4;14;13;4.0;4;8;8;3.0;3;2
26401;1;9;4;4;11;13;7.0;1;9;1;2.0;4;4
8295;1;7;4;3;22;13;7.0;4;5;2;3.0;3;2
10179;0;6;7;4;21;13;7.0;1;5;1;3.0;4;4
1064;0;4;6;4;19;13;2.0;3;2;1;1.0;3;2
24634;0;4;6;4;15;13;2.0;1;5;5;1.0;2;6
3097;1;6;7;4;15;13;2.0;4;10;2;1.0;7;4
11609;0;7;3;4;16;13;2.0;3;11;1;1.0;3;2
25791;0;5;1;4;24;13;7.0;4;7;1;2.0;4;2
23041;1;6;1;4;16;1;8.0;1;3;1;2.0;3;2
19091;1;11;7;4;13;13;8.0;4;10;8;1.0;5;2
31183;0;4;4;2;7;13;10.0;2;11;1;3.0;6;4
30487;0;4;2;4;16;1;8.0;1;5;2;4.0;3;3
36428;1;5;2;3;15;1;10.0;1;11;1;1.0;3;2
13890;1;8;1;4;13;13;2.0;2;5;1;3.0;3;3
3877;1;7;2;4;19;7;4.0;2;5;1;3.0;3;3
13609;0;2;2;4;21;13;4.0;1;7;2;3.0;3;2
1833;0;7;7;4;21;13;7.0;2;10;1;3.0;3;2
22753;0;8;6;2;16;13;7.0;2;11;1;3.0;5;2
22588;0;8;6;2;17;1;7.0;1;4;8;2.0;5;2
5488;1;6;1;4;15;1;8.0;1;5;1;1.0;3;4
18177;1;11;2;4;12;13;10.0;1;6;1;1.0;3;2
27870;0;4;7;2;20;1;2.0;1;2;2;1.0;3;2
19648;1;10;3;2;16;1;7.0;1;11;1;3.0;3;2
23429;0;6;7;4;8;13;7.0;4;12;8;2.0;5;5
22392;0;7;3;4;21;1;4.0;1;10;1;3.0;3;3
11986;1;7;1;4;1;13;7.0;1;8;2;3.0;3;2
36211;0;3;7;3;11;1;4.0;1;4;1;1.0;3;2
13666;1;10;5;4;18;1;8.0;1;5;13;3.0;3;3
8088;1;7;4;4;11;8;8.0;1;11;1;2.0;3;2
3575;0;6;5;4;12;13;4.0;3;4;2;1.0;3;2
30900;0;8;7;2;11;7;7.0;2;5;12;4.0;6;4
20478;0;7;7;2;21;13;7.0;2;7;1;2.0;3;4
26485;0;6;1;2;18;1;7.0;1;12;8;3.0;5;2
11029;0;11;5;4;19;13;7.0;4;3;2;3.0;3;4
5105;0;7;3;4;21;13;4.0;3;9;2;1.0;3;2
9382;0;8;5;4;5;13;7.0;4;7;2;3.0;3;2
36618;0;6;5;3;15;18;2.0;4;9;2;4.0;6;3
33097;1;5;7;4;9;13;4.0;3;6;2;1.0;3;2
16928;1;9;6;4;22;13;7.0;1;8;1;3.0;3;2
12502;1;3;5;4;6;13;10.0;1;8;1;2.0;3;2
28445;1;4;2;4;12;10;2.0;4;3;2;3.0;3;4
15440;1;10;5;4;9;1;8.0;1;3;8;2.0;3;2
10040;1;4;3;4;21;1;10.0;1;4;1;1.0;3;2
31878;0;8;1;4;12;1;2.0;1;6;1;1.0;3;2
4500;1;11;2;2;10;10;10.0;4;9;2;3.0;5;3
18183;1;7;7;4;22;13;11.0;3;6;8;1.0;3;2
10017;0;8;7;4;18;7;2.0;2;12;1;2.0;3;4
726;0;8;2;4;14;1;2.0;1;10;1;1.0;3;2
11471;0;4;6;4;2;13;2.0;1;11;1;3.0;2;6
16727;1;7;2;4;18;13;7.0;2;6;1;3.0;3;2
8086;1;3;5;4;8;13;8.0;3;9;2;2.0;3;2
10745;1;5;5;3;7;13;4.0;4;9;2;2.0;5;2
1196;0;7;1;4;1;13;8.0;1;1;1;1.0;3;3
17079;1;4;7;4;24;13;2.0;1;6;5;1.0;3;7
14909;0;4;3;4;16;13;2.0;4;9;2;3.0;3;2
2604;1;3;6;4;18;13;8.0;4;7;2;1.0;3;2
2109;1;3;3;2;19;13;4.0;4;10;2;1.0;3;3
3212;0;3;6;4;9;7;10.0;1;8;1;1.0;3;2
5255;1;8;4;4;14;1;7.0;1;11;8;3.0;3;2
18161;0;7;3;4;17;13;2.0;4;5;2;1.0;3;2
7647;0;3;1;4;1;13;2.0;3;9;1;1.0;3;4
11404;1;5;5;4;20;13;2.0;4;8;2;3.0;5;5
22128;0;4;5;2;16;13;10.0;2;9;8;2.0;3;2
12328;0;7;1;4;20;13;2.0;1;9;1;1.0;3;3
3415;1;6;4;4;23;13;8.0;2;6;1;3.0;5;2
15793;1;4;4;4;22;13;4.0;3;12;2;1.0;4;3
27740;0;3;5;4;12;1;4.0;1;7;1;2.0;3;3
32678;0;8;6;3;13;21;7.0;5;7;1;4.0;5;4
14581;1;4;6;3;15;13;2.0;1;11;3;3.0;3;2
6990;1;8;1;4;21;13;8.0;1;9;1;3.0;3;2
6517;1;7;1;4;19;13;4.0;4;5;4;3.0;3;2
17134;1;11;1;4;14;13;2.0;3;10;2;3.0;3;2
18131;1;9;7;4;16;10;7.0;5;2;1;1.0;6;4
33157;0;8;1;2;15;4;7.0;1;10;1;1.0;3;2
5761;1;8;7;4;15;13;7.0;4;10;8;2.0;3;3
12108;0;8;6;4;23;1;7.0;1;9;1;3.0;3;2
12359;1;4;6;4;2;13;4.0;2;5;3;2.0;3;2
10605;1;9;6;4;17;13;7.0;4;7;2;1.0;3;2
10196;0;12;7;4;22;15;4.0;1;6;1;1.0;3;3
13723;1;8;5;4;15;2;7.0;1;7;1;3.0;3;2
20399;0;7;2;2;15;1;7.0;1;7;1;2.0;3;2
14922;0;10;5;4;15;13;7.0;3;5;3;2.0;3;2
10810;1;6;4;3;14;13;4.0;4;8;2;2.0;7;5
27274;1;4;7;2;12;13;2.0;1;8;1;2.0;4;4
23143;0;6;3;4;11;7;4.0;2;4;3;2.0;3;4
16850;0;9;7;4;16;13;7.0;1;10;1;3.0;5;3
32196;0;4;7;2;11;13;10.0;2;7;3;4.0;3;4
29341;0;7;7;2;17;18;7.0;1;8;3;3.0;3;2
16586;1;4;7;4;3;13;10.0;3;8;3;1.0;3;2
35005;1;3;7;2;17;1;8.0;1;4;1;4.0;3;2
35419;1;6;1;4;14;21;7.0;5;11;1;1.0;4;4
1902;1;9;6;4;22;13;7.0;1;8;1;3.0;3;2
1505;0;10;2;4;15;13;2.0;4;4;2;1.0;3;4
3970;0;8;6;2;17;7;7.0;2;8;2;3.0;3;2
31268;0;5;7;2;20;18;8.0;1;6;3;4.0;3;2
14708;1;4;7;4;16;13;8.0;3;3;1;1.0;3;2
20904;1;7;3;4;15;13;8.0;4;8;8;1.0;3;2
31782;1;4;7;4;17;13;10.0;4;11;8;4.0;5;5
20495;1;3;7;3;15;13;8.0;1;9;1;2.0;3;2
15873;1;4;6;4;20;13;2.0;4;7;2;1.0;5;3
34601;0;7;7;2;20;1;7.0;1;10;3;3.0;3;2
18930;1;6;4;4;6;13;7.0;1;7;1;1.0;3;2
23190;0;3;2;4;7;18;2.0;5;8;1;2.0;3;4
16307;0;2;5;4;24;13;4.0;4;8;2;1.0;3;5
31673;0;7;6;3;17;1;8.0;1;5;3;2.0;3;2
8001;1;6;7;4;15;12;4.0;7;7;3;1.0;3;4
11289;1;8;6;4;20;1;7.0;1;8;1;1.0;3;2
11628;1;7;3;4;14;1;7.0;1;11;1;1.0;3;2
13949;0;5;2;4;18;13;2.0;3;9;1;3.0;3;2
1796;1;4;3;4;16;1;8.0;1;9;1;3.0;3;2
2402;1;8;3;4;17;13;2.0;3;8;8;2.0;3;2
6520;1;7;6;4;20;13;4.0;1;5;1;1.0;3;4
6975;1;7;2;4;10;13;2.0;1;8;2;3.0;3;2
26292;0;8;7;4;8;18;7.0;4;3;2;2.0;3;4
30899;1;9;7;2;11;13;7.0;2;5;12;4.0;6;4
33339;1;4;2;4;13;13;8.0;3;6;8;3.0;5;2
28742;0;7;5;2;22;7;4.0;2;9;3;2.0;5;2
34066;0;3;1;4;18;13;8.0;2;7;1;4.0;3;2
33749;1;3;1;4;16;1;2.0;1;6;1;4.0;3;2
7205;0;4;7;4;22;13;2.0;1;2;1;1.0;4;3
15985;1;4;3;4;7;13;4.0;2;5;1;1.0;5;2
10322;0;5;7;4;12;12;7.0;6;8;1;3.0;3;2
13886;1;8;7;4;13;1;7.0;1;4;1;1.0;3;3
19824;0;4;7;4;12;13;4.0;3;4;2;1.0;5;2
16571;1;10;1;2;19;1;10.0;1;7;3;1.0;3;2
22580;1;6;7;4;11;13;7.0;4;3;2;3.0;5;2
15471;0;9;7;3;18;13;7.0;2;5;1;2.0;3;2
8943;1;8;1;4;19;13;7.0;1;9;1;3.0;3;2
9769;1;5;1;4;12;13;3.0;3;8;1;1.0;4;2
19092;1;7;5;4;16;13;8.0;3;6;1;1.0;3;2
4108;0;5;7;2;19;1;7.0;3;1;1;3.0;3;2
2310;1;4;7;4;16;13;4.0;4;3;1;1.0;3;2
2536;1;3;7;4;18;7;2.0;2;6;1;1.0;3;3
29487;0;7;2;2;19;13;4.0;4;4;2;2.0;3;2
5749;1;8;6;4;15;13;8.0;4;12;2;2.0;4;3
25013;1;10;7;4;20;1;7.0;1;6;5;1.0;2;7
6258;1;11;7;4;7;3;10.0;1;4;2;1.0;5;2
8005;0;7;3;4;2;13;4.0;4;6;2;3.0;3;4
6740;1;4;7;4;12;13;2.0;4;7;2;2.0;3;2
20208;0;8;3;3;17;13;2.0;4;4;2;2.0;4;2
15126;1;10;4;4;17;13;7.0;4;8;2;1.0;3;2
18558;0;7;2;4;4;1;7.0;1;9;1;3.0;3;2
21379;0;9;1;4;13;13;7.0;3;4;1;3.0;3;2
10334;0;9;3;4;10;4;8.0;4;9;1;2.0;3;2
13807;0;3;5;3;20;13;8.0;1;9;2;1.0;3;2
23451;0;6;2;4;19;7;2.0;2;5;3;2.0;4;3
13173;1;5;4;4;6;13;4.0;4;6;8;1.0;3;2
